,index,F-score,p-value
1352,166throw_190thcolumn,6.774533004638776,0.009359716590486889
1353,37throw_98thcolumn,6.7685394212820755,0.009391022630714495
1354,57throw_190thcolumn,6.767512455465401,0.009396397508510065
1355,12throw_20thcolumn,6.760117982791291,0.009435191574437271
1356,152throw_161thcolumn,6.759368918255653,0.009439130590451657
1357,14throw_91thcolumn,6.757914212858261,0.00944678509542036
1358,132throw_173thcolumn,6.7533312446604326,0.00947094184318323
1359,77throw_80thcolumn,6.752782720740096,0.009473837346484057
1360,46throw_146thcolumn,6.752235209905674,0.009476728407592746
1361,134throw_172thcolumn,6.752009754700346,0.009477919158099892
1362,35throw_168thcolumn,6.750287437951591,0.009487020707935464
1363,47throw_71thcolumn,6.749256667345307,0.009492472083735947
1364,42throw_146thcolumn,6.748536233228623,0.009496284109012713
1365,82throw_150thcolumn,6.745603263051026,0.009511819520857114
1366,69throw_157thcolumn,6.743374261154266,0.00952364357558842
1367,35throw_68thcolumn,6.7403516088885524,0.009539701753550497
1368,79throw_147thcolumn,6.736480330491259,0.009560308932415587
1369,86throw_127thcolumn,6.726728303622354,0.00961242255944022
1370,47throw_56thcolumn,6.725471663901098,0.009619159052706968
1371,24throw_127thcolumn,6.723949684369696,0.009627324444666706
1372,75throw_79thcolumn,6.723913292010441,0.00962751977603292
1373,62throw_88thcolumn,6.723551856038649,0.009629459958448444
1374,62throw_75thcolumn,6.722359996214797,0.00963586068564376
1375,132throw_144thcolumn,6.721387267019178,0.009641087835587724
1376,198throw_199thcolumn,6.7197798368830055,0.009649732051860021
1377,6throw_40thcolumn,6.719693838942238,0.009650194743775882
1378,14throw_138thcolumn,6.717101210671467,0.00966415446994952
1379,70throw_148thcolumn,6.715561894343657,0.009672452553349824
1380,20throw_121thcolumn,6.715480097049956,0.009672893707360117
1381,166throw_191thcolumn,6.714682611395346,0.009677195836229302
1382,125throw_171thcolumn,6.714607804690454,0.009677599490382466
1383,51throw_184thcolumn,6.711911103219829,0.009692162332324153
1384,48throw_144thcolumn,6.7081626742070135,0.009712442117361792
1385,71throw_83thcolumn,6.705852096280151,0.00972496451381709
1386,35throw_84thcolumn,6.704540402854926,0.009732080731660918
1387,28throw_47thcolumn,6.699688500624821,0.009758449810794923
1388,74throw_112thcolumn,6.698623703335523,0.009764246566303198
1389,32throw_175thcolumn,6.694804160149325,0.009785069243096554
1390,16throw_195thcolumn,6.694182626246692,0.009788461914613352
1391,67throw_81thcolumn,6.691959951749052,0.009800604366167838
1392,165throw_184thcolumn,6.691623703250836,0.009802442634407011
1393,75throw_169thcolumn,6.691476793615379,0.009803245899441032
1394,30throw_94thcolumn,6.69027325034877,0.009809829116118694
1395,35throw_36thcolumn,6.689275596733276,0.009815289583499056
1396,129throw_164thcolumn,6.686474880808795,0.009830635444870487
1397,131throw_142thcolumn,6.683712143560117,0.0098457973352819
1398,77throw_110thcolumn,6.681519255735112,0.009857848976880893
1399,42throw_72thcolumn,6.6810131422089425,0.009860632617955471
1400,43throw_195thcolumn,6.676767249837428,0.009884016959957198
1401,168throw_172thcolumn,6.673930539318277,0.009899671910375435
1402,6throw_132thcolumn,6.672887250679957,0.009905435904530115
1403,18throw_176thcolumn,6.671051324681109,0.009915587451747119
1404,90throw_104thcolumn,6.667260617175654,0.009936581541563518
1405,17throw_51thcolumn,6.666265864209305,0.009942098338692041
1406,57throw_150thcolumn,6.66254606685591,0.00996275582239832
1407,171throw_180thcolumn,6.662375318668181,0.009963705110405303
1408,120throw_131thcolumn,6.661555394021013,0.009968264839516386
1409,168throw_192thcolumn,6.658619061914479,0.009984611817747936
